,Exp_553,Exp_401,Exp_266,Exp_62,Exp_111,Exp_567,Exp_570,Exp_500,Exp_52,Exp_222,Exp_587,Exp_17,Exp_462,Exp_271,Exp_49,Exp_451,Exp_502,Exp_86,Exp_612,Exp_509,Exp_12,Exp_208,Exp_529,Exp_128,Exp_56,Exp_635,Exp_93,Exp_313,Exp_446,Exp_643,Exp_223,Exp_315,Exp_649,Exp_191,Exp_445,Exp_518,Exp_365,Exp_356,Exp_420,Exp_547,Exp_103,Exp_690,Exp_693,Exp_367,Exp_325,Exp_182,Exp_124,Exp_272,Exp_332,Exp_732,Exp_733,Exp_737,Exp_23,Exp_460
 3.6364315 2.7074444 1.2177911 2.163308  2.4246547 1.5019313 3.088354
 3.110309  1.7177862 3.1071813 3.9975805 3.3855712 2.180496  3.150885
 1.7916256 1.4767077 1.5185784 2.9516854 2.1979392 1.4472233 2.8976047
 1.4661494 3.1200576 3.197417  1.989458  1.9628298 2.94417   2.6863701
 2.926319  2.9318209 1.4429059 2.9604914 2.4965446 1.4444636 3.7639816
 2.4642446 2.1785924 2.6931007 1.9545741 1.9156334 2.9538841 1.5011623
 2.390305  1.5495691 2.638852  2.7949586 3.257192  2.6981568 3.0282352
 3.5304697 2.256662  3.1958723 2.1622043 2.442066  1.6435801 2.7450123
 2.614133  3.1328576 2.0013587 2.95607   2.0550368 2.7622476 2.4086928
 3.5339293 2.242991  1.8273293 2.87236   3.000266  2.7289639 2.332631
 3.0375545 2.8910043 1.9447002 3.1069858 2.2778246 2.4268436 3.4419665
 3.132459  1.7388622 3.073204  2.7200525 2.2813547 2.0184476 3.393645
 3.5036077 2.5820947 2.4617577 2.63361   3.122629  1.6627995 2.901706
 1.9056075 1.2953814 2.4283319 2.0648    2.928508  2.851839  3.5040405
 2.4287713 2.6973858 2.787983  2.6721911 2.087962  2.0659392 1.9523228
 2.6262448 3.1638608 3.5336916 2.6667867 2.3567638 3.0883749 2.1933799
 3.082119  3.5107777 3.1445193 2.3497193 3.0713904 3.5117447 2.7202797
 2.295107  3.0149887 3.2660398 1.4075807 2.391746  2.7884784 2.2055345
 2.6124902 2.7637744 2.013296  1.5688474 2.3906617 2.058562  2.5698445
 2.7013538 2.2224734 2.2429197 3.4033265 2.635532  2.1500645 1.6577357
 3.0933933 3.522873  1.6628791 2.1403158 2.2705913 1.789355  3.3638444
 2.386366  2.6595688 2.7108066 2.9394166 2.462991  1.5128921 3.6682105
 2.0968184 1.2003729 3.5893984 3.2060614 3.5939837 2.363189  3.0570338
 2.0692537 2.7856057 2.8471372 1.977868  2.3130386 2.4597588 3.188238
 2.3855033 2.727294  3.194187  2.944242  2.2892027 3.4673939 2.3907478
 3.1643522 2.9022777 2.4253986 2.9326873 2.4582536 2.8435764 2.0463123
 3.0415273 2.0420623 1.7693627 3.148062  2.067469  3.05399   2.1964993
 3.5760546 3.3523085 1.826644  2.6853673 3.1813242 3.0834901 1.8518765
 3.2545702 3.5572374 2.8104346 2.1691496 3.319376  1.9348197 2.8989542
 2.926257  3.1606758 3.1122518 2.2008264 2.8613937 2.7458243 2.4415057
 2.2017295 2.1290047 2.4434311 3.1655188 2.202058  1.7699426 2.7176049
 2.7537324 2.6201668 2.6489658]","[0.38975513 0.521825   0.37446713 0.6424551  0.6158335  0.27005205
 0.5382921  0.47086772 0.4969089  0.5301345  0.5761912  0.4943196
 0.27245474 0.5201519  0.63677627 0.16777563 0.4552273  0.44485012
 0.42622408 0.7616671  0.39442042 0.5155138  0.41366225 0.31374487
 0.750742   0.24789004 0.3752683  0.40571544 0.64340645 0.6484393
 0.69749165 0.2959592  0.63362926 0.47350898 0.2674078  0.6464505
 0.20246725 0.5661402  0.5089891  0.6843046  0.5423642  0.49522313
 0.73274404 0.7524174  0.53171706 0.34491017 0.473885   0.5423684
 0.38602343 0.35732058 0.576252   0.49797165 0.55090266 0.5010301
 0.43664274 0.5217124  0.42742026 0.27159944 0.6102071  0.7377772
 0.66885716 0.24505536 0.5019564  0.46286297 0.72952044 0.5481166
 0.61919403 0.5674758  0.45250344 0.58397377 0.6735956  0.52847075
 0.58666176 0.5555184  0.32378644 0.61805016 0.46900433 0.32076478
 0.38659075 0.60736513 0.5215519  0.5511572  0.62801105 0.29207894
 0.48881507 0.6387744  0.7859471  0.35927105 0.5806771  0.55305696
 0.32283345 0.63623375 0.6803265  0.7182382  0.69379836 0.4773704
 0.6238427  0.6356412  0.71383053 0.5414693  0.48198372 0.4946645
 0.4659108  0.64614797 0.7290943  0.5047546  0.52159303 0.41058582
 0.3045766  0.46675643 0.36373374 0.4400264  0.55459625 0.57216644
 0.6224665  0.2547054  0.70222205 0.4680438  0.5625232  0.6040241
 0.589751   0.49325246 0.69122237 0.4497303  0.7645578  0.65892786
 0.53706354 0.3701476  0.5680189  0.47587618 0.4034005  0.5090584
 0.40192077 0.49717137 0.58098173 0.36454445 0.47864473 0.64148724
 0.5209765  0.5940348  0.47270218 0.65177745 0.25823605 0.45513353
 0.62599146 0.35844395 0.41679958 0.40736172 0.39373827 0.5086542
 0.6744861  0.73185396 0.41915688 0.69594216 0.45462868 0.41478541
 0.4640584  0.6750498  0.640626   0.42160174 0.5197163  0.30200195
 0.61850494 0.65255046 0.46079212 0.42484394 0.5092672  0.6738716
 0.30223525 0.28731084 0.3537865  0.38245267 0.501786   0.4131573
 0.6496162  0.4572417  0.64723396 0.5166077  0.44659117 0.3758773
 0.35703596 0.35647175 0.51325315 0.3685395  0.32521385 0.25212967
 0.6771969  0.38762823 0.23846604 0.5698392  0.6058416  0.52294874
 0.46512383 0.46057475 0.3580604  0.51249564 0.4312455  0.28059733
 0.40468112 0.45442832 0.44349277 0.4411601  0.5223854  0.7119647
 0.64779437 0.48805165 0.6588106  0.32930276 0.52962685 0.35598767
 0.68494135 0.27036735 0.41648877 0.4947427  0.632898   0.39213744
 0.42482656 0.48115507 0.52767164 0.67586744 0.4575109  0.6552838
 0.474332   0.43542585 0.5504293  0.5226452  0.51340324 0.30782637
 0.47309625 0.478995   0.57373035 0.3789323  0.30088863 0.295845
 0.6322592  0.39371574 0.3432557  0.54969716 0.6579653  0.4904423
 0.52362406 0.12844071 0.58543825 0.40151075 0.55913126 0.56001407
 0.40590823 0.5003118  0.5699704  0.6463008  0.2627988  0.51380193
 0.451918   0.31277433 0.44061434 0.41770503 0.22947536 0.5543586
 0.45519748 0.6344799  0.5434239  0.7212415  0.3474646  0.33219936
 0.35863826 0.47479466 0.5997761  0.5307986  0.6042775  0.42954993
 0.5000764  0.4809691  0.5701231  0.597169   0.59502494 0.32934204
 0.6241167  0.36207792 0.56566757 0.44802865 0.5513741  0.33990642
 0.45675433 0.52001464 0.394141   0.49700308 0.5767748  0.4576647
 0.491369   0.5301247  0.32582614 0.45067024 0.25613374 0.64873856
 0.5364298  0.23232111 0.6208442  0.5529281  0.36229292 0.5459263
 0.5916673  0.44521114 0.5911131  0.7521345  0.5786349  0.38358292
 0.47345787 0.56906646 0.64197105 0.5286531  0.72580624 0.27901173
 0.64491236 0.6855764  0.58027387 0.4869404  0.5940266  0.60833573
 0.47126842 0.45664504 0.46754605 0.48763776 0.6711198  0.4079083
 0.5639716  0.49150676 0.51419526 0.4845662  0.42249045 0.57721186
 0.48616272 0.48362133 0.29386005 0.70333433 0.53935117 0.5497104
 0.80074054 0.28264037 0.5857525  0.4298591  0.76358676 0.5662025
 0.5845842  0.23431265 0.45688578 0.44779316 0.6443086  0.4683049
 0.43655747 0.6379686  0.6367651  0.29293    0.5021458  0.3813115
 0.6164615  0.47314075 0.35568517 0.5103111  0.6027247  0.2074948 ]","[2.5749466 2.5893881 1.8431554 2.9506443 3.6342437 4.053285  2.158496
 2.0319617 2.094937  2.8559096 2.2785852 2.8375585 2.6090877 2.3327684
 2.6109352 3.1000392 2.2029505 2.4700222 2.0447962 3.9086204 2.2025874
 2.5036848 2.361723  2.9762337 2.7645526 2.0190632 2.9637713 1.9934576
 3.4061627 4.4478416 4.1144333 3.480932  2.4635665 3.013024  1.5640045
 2.4144833 2.3507226 3.1009257 2.8786998 2.7423778 3.4711547 3.8533285
 3.1950095 3.0837271 3.114373  3.4718542 3.2307644 2.2273185 2.9340122
 2.3522804 2.7236238 3.6569648 2.2023046 2.7847514 2.2499797 2.9770062
 3.090194  2.02969   2.9807274 2.9347599 3.2850173 2.0634727 2.6931858
 2.3656528 3.0226896 2.8858514 2.3658993 3.3606043 2.2560425 2.8224995
 3.1828496 2.2511027 2.9644907 3.3233907 2.1070616 3.833429  2.9298139
 1.684837  4.0854707 3.2803657 2.1561532 2.6768987 2.4677756 2.0413988
 3.072239  2.7684891 2.7639856 3.001533  2.5279033 3.4364526 2.1379986
 2.8370779 3.0555408 4.4008403 3.234339  1.7026985 3.9596782 2.539144
 3.4079309 2.3828702 2.6492887 1.7891988 2.5372713 3.1804063 3.328541
 2.0017004 2.6057212 1.6995652 2.9122114 2.1460497 1.6063564 2.168354
 2.6693838 2.8757312 2.2910473 1.9853331 3.0720663 2.741622  3.7067297
 3.7193298 2.2674122 2.7087116 2.8660505 4.255912  3.7005033 4.278477
 3.0257711 2.5498893 2.3701062 2.1639588 1.9955946 3.1308584 2.6882112
 2.1332064 3.1686165 1.6410024 3.1574504 2.9333503 3.0100408 2.1368587
 2.6443086 3.0646906 1.8895457 2.710674  3.084409  2.3826816 3.078823
 2.048197  1.8972352 3.024029  3.4745095 2.4821398 2.5251248 3.0029895
 3.4191613 2.0774174 2.715258  2.512057  2.2501423 1.7054378 3.5487192
 3.9282267 4.151426  3.4534512 2.2189918 1.982281  2.1231253 2.871403
 2.269716  2.215276  1.8041598 2.5276918 3.0232177 1.8756504 3.0979857
 2.5406148 3.5984342 3.2098625 2.0247674 4.3007417 2.353549  2.4249797
 3.106388  2.6271203 2.3154085 1.9831843 3.5136368 2.2475374 2.3306172
 2.4980085 2.0343292 3.0378454 2.5451987 4.013041  1.5960013 2.8156717
 2.8266356 2.2821527 2.5212348 2.6644068 2.3637693 1.8754191 2.5931551
 3.4016943 3.2403753 2.4928737 4.5673833 1.5671134 2.6202602 2.264547
 3.8350508 2.010028  2.087575  3.0453167 2.5330136 2.2527242 3.1643426
 3.3866212 2.476604  3.131086  2.6478066 2.922331  1.7478842 2.733556
 2.5966353 2.0612848 2.6182802 2.1194153 2.3084636 2.1048226 2.9902244
 3.862704  2.779064  2.642291  3.2095687 2.6227257 2.302383  2.3829803
 2.4293072 2.849091  2.687837  3.089849  2.0281823 2.1657765 3.0474224
 2.7457435 2.797968  2.5023594 2.8777726 3.8498907 2.3059587 2.7381094
 2.405858  3.2443552 2.0947745 1.8506601 2.5065117 2.4341846 3.7123806
 3.4632983 2.432068  2.962907  3.6892915 2.5344994 2.1470084 2.7237198
 3.390766  2.8192356 2.8640838 2.5876753 2.583613  3.398309  2.5443647
 2.961307  3.720726  2.582533  2.6174479 1.6916173 4.446856  2.0152245
 2.82912   2.0617232 2.0406873 3.626762  2.4667768 1.6098144 3.0853193
 1.9424636 2.8197982 2.732778  2.3439784 1.4341371 4.1725793 3.120509
 3.4975853 2.0375319 2.8980532 2.1357915 1.9902611 3.6114798 3.396034
 2.328551  2.9523084 3.4624786 3.444271  2.7062738 2.5574787 2.2353847
 3.016668  1.8497652 2.6522837 2.1977923 2.8385322 3.0281055 3.524977
 2.5060573 2.6996062 2.8427594 2.710072  1.4740545 2.6523736 1.8557652
 3.1242423 2.1056998 1.9168671 3.8339796 2.4896863 3.4451344 2.7283103
 3.6624665 2.8730578 2.6979582 1.9127247 3.1210055 3.340189  2.5418832
 2.9867446 3.225138  3.2615197 3.0896118 3.1898646 3.2700531 2.8734295
 2.0795238 2.8836694 3.3840654 2.2837176 2.6884897 1.9668969 2.6867828
 2.2121184 2.4404058 2.166988  2.3333259 2.0216687 2.5714664 2.2628448
 2.7392397 3.4809625 3.1037788]","[0.76916045 0.7054913  0.5896133  0.8218477  0.9639446  0.62407714
 0.71148694 0.69452924 0.64514196 0.8885424  0.7172686  0.8974372
 0.74581164 0.7626843  0.87935406 0.8791204  0.56992733 0.770397
 0.78389716 1.0656561  0.43634167 0.68496495 0.8210997  0.85229313
 1.0064069  0.7374201  0.84270126 0.78322995 0.98228335 0.9944944
 0.97144073 0.9438232  0.8889835  0.53707224 0.531771   0.6687266
 0.42710185 0.83337694 0.8239546  1.0470471  0.92288    0.8044775
 1.0316483  0.88800603 0.9524208  0.63115287 0.69676065 0.7617353
 0.81105936 0.7775114  0.78899485 0.781381   0.8878037  0.6328048
 0.909013   0.7115921  0.7081158  0.2664196  0.94539535 0.93867034
 0.80869883 0.743834   0.90428656 0.92760676 0.96774703 0.8534751
 0.62529254 1.0061375  0.530534   0.9212015  0.97592825 0.5565794
 0.75565755 0.74846435 0.7983186  0.9511776  0.86822194 0.5111828
 0.6832993  0.80910176 0.673859   0.78049797 0.8920862  0.5812235
 0.7637809  0.84441733 1.0731124  0.8587647  0.884524   0.79085845
 0.8441399  0.8782418  0.870994   0.9994617  1.0033585  0.7415475
 0.9190052  0.8916603  0.8690428  0.6763088  0.5555855  0.7541979
 0.84252465 0.797873   1.0263784  0.7567397  0.8742163  0.74488026
 0.86408246 0.7121226  0.7244885  0.8136144  0.7991103  0.75367045
 0.9324819  0.4954021  1.0490258  0.9767866  0.8045095  0.87878275
 0.764833   0.89143276 0.81961423 0.9016929  1.0631256  0.90186155
 0.92647094 0.7226107  0.74138683 0.64053637 0.6079345  0.9076271
 0.6923881  0.62847245 0.9551882  0.728405   0.96065253 0.89098155
 0.85669816 0.5823978  0.8769666  1.0071424  0.42662114 0.8135812
 0.86441445 0.41640592 0.85104203 0.65043813 0.63225037 0.8480043
 0.9843946  1.0211513  0.7773632  1.0322475  0.6964749  0.6028327
 0.8129771  0.9697972  0.8364964  0.45771754 0.7667722  0.6357288
 0.9243165  1.1434754  0.75142443 0.5946977  0.7634529  0.932063
 0.60804504 0.5996571  0.56448483 0.6715886  0.9172515  0.56153226
 0.8426696  0.69054717 0.876254   1.0158964  0.6615476  0.8675534
 0.44670805 0.44801858 0.86394817 0.56328607 0.29936594 0.25190738
 1.1547658  0.35193393 0.5112467  0.67903453 0.73318416 0.9226384
 0.6172249  0.86672086 0.48305398 0.8828703  0.7961351  0.59249455
 0.75699323 0.7694999  0.75812405 0.48373026 0.7025242  0.9136649
 0.89437973 0.80580306 0.91647196 0.6879356  0.8480783  0.38889357
 0.95484203 0.2503167  0.62543607 0.84873056 0.8391683  0.49216318
 0.8868454  0.9502653  0.80127186 0.83375657 0.73655915 0.8031506
 0.6560878  0.5816494  0.6991263  0.7850035  0.70274746 0.5888785
 0.535655   0.7043519  0.95045644 0.6205414  0.51634955 0.757285
 0.92384744 0.73122567 0.49447128 0.6776894  0.63518524 0.7277678
 0.802146   0.84281135 0.5580484  0.5538183  0.7910986  0.77650005
 0.7917341  0.9540158  0.8610245  0.97151405 0.5542374  0.56946564
 0.680873   0.8770399  0.7338992  0.656398   0.67322826 0.6756658
 0.8486304  0.9394117  0.885205   0.8497454  0.6602404  0.7495127
 0.5831841  0.47956854 0.9610332  0.91275877 0.86792314 0.70430064
 0.8653587  0.74557215 0.7804187  0.81297916 0.8179478  0.6922387
 0.70604354 0.5795365  0.9367922  0.6297148  0.8903587  0.79218197
 0.6505713  0.8144584  0.76168925 0.5822109  0.9527824  0.68603915
 0.7958839  0.73559725 0.6243635  0.6840129  0.6372299  0.9420811
 0.8090984  0.46213597 0.7706243  0.6473135  0.7860601  0.952816
 1.0835807  0.7839949  0.9510587  1.0495216  1.031509   0.79029197
 0.690381   0.5702415  0.879953   0.78743935 0.9755804  0.5973282
 0.7813036  1.0374767  0.85804576 0.72513944 0.8664266  0.7837318
 0.7914956  0.70844847 0.7636959  0.6686097  0.8177253  0.55778587
 0.70551133 0.8843962  0.84677666 0.85745794 0.7328775  0.95406795
 0.81962204 0.79093266 0.5651064  1.0394608  0.9807909  0.7544073
 1.0635669  0.8650333  1.0582308  0.7910307  0.94840324 0.9804467
 0.8540291  0.62816197 0.84785783 0.9470827  0.8365751  0.7576185
 0.490408   0.8127951  0.8245646  0.6062209  0.73016363 0.7453403
 0.7781299  0.9178321  0.38133422 0.89108217 0.9620036  0.89496607]","[0.6676039  0.6503648  0.47369257 0.8411369  0.9537274  1.0182431
 0.7116265  0.6383613  0.8211745  0.6928125  0.8339588  0.82752234
 0.52844507 0.65715504 0.9494781  0.6263094  0.65970737 0.5554554
 0.8170507  1.090601   0.53622156 0.8146283  0.7432544  0.66635865
 0.8961857  0.7833053  0.78708297 0.8047665  0.9453089  1.0763133
 1.1285444  0.6983773  0.837087   0.54820514 0.5829946  0.74134123
 0.69783354 0.9573557  0.78188133 0.92661226 0.9331816  0.8348097
 1.0111289  0.86113906 0.7814874  0.8903679  0.64290977 0.6967071
 0.6979309  0.70405245 0.8021366  0.77663237 0.8598555  0.62493664
 0.8152193  0.86641854 0.8618434  0.6111382  0.83867806 0.8794657
 0.86460584 0.7797656  0.8011238  0.8217059  0.9410066  0.83748794
 0.8269358  0.8677117  0.68118805 0.85980326 0.84589773 0.66172343
 0.801035   1.0282739  0.7521939  0.9843946  0.6547659  0.36326802
 1.0292928  0.85941434 0.82738984 0.71855116 0.9152213  0.714247
 0.80136883 0.8468178  0.9940093  0.6959821  0.7710575  0.98087984
 0.78138113 0.80396223 0.8479108  1.1675457  0.8662766  0.7177124
 1.0113863  0.9322161  0.82063586 0.6069001  0.6653821  0.7332688
 0.74367464 0.7537081  1.0259973  0.79172957 0.7815413  0.7071569
 0.56712276 0.60344666 0.71916753 0.7024211  0.73159903 0.69876695
 0.87769186 0.53035885 0.88052046 0.8425283  1.0591472  0.90574664
 0.77843475 0.747404   0.7999898  1.0014915  1.0450617  1.0830591
 0.7520048  0.46310595 0.7325202  0.6573757  0.7282782  0.7537327
 0.7266772  0.6669267  0.81255555 0.711041   0.8517255  0.8230838
 0.78549904 0.6892022  0.73501456 0.88772845 0.4493741  0.69020903
 0.953507   0.52892315 0.74142927 0.7311628  0.513536   0.7745548
 0.9916092  0.9439179  0.65890074 0.9673026  0.8908802  0.60882074
 0.7279305  0.9342564  0.72730696 0.51947224 0.9409554  0.9931069
 1.0190176  0.99069345 0.64141303 0.5368879  0.7232237  0.9577314
 0.7167286  0.7305093  0.4324248  0.6715706  0.8244759  0.57044697
 0.90681815 0.63001823 0.8544801  0.8332008  0.56794304 0.99414593
 0.7065162  0.5488461  0.8138712  0.64406306 0.6500168  0.6066173
 1.0066856  0.673066   0.7029226  0.69531965 0.5965286  0.6759871
 0.6335556  0.9704209  0.5357151  0.8145356  0.6358936  0.7080018
 0.6698145  0.6107402  0.6853048  0.6667158  0.6467244  0.847475
 0.841312   0.61326146 1.1618307  0.7200814  0.7915976  0.61595565
 1.0373981  0.61481494 0.56046605 0.76708823 0.8568259  0.6494899
 0.74567395 0.7674399  0.69497913 0.816138   0.66946995 0.7634017
 0.6301362  0.7394906  0.6909663  0.81494457 0.646267   0.6923461
 0.6748227  0.60340136 0.75344646 0.96323067 0.7064924  0.5547853
 0.8608993  0.68578583 0.6856466  0.7081217  0.7126766  0.7672001
 0.7796045  0.6141586  0.67209244 0.56541646 0.8420957  0.7674431
 0.61482406 0.84899217 0.7533518  0.99661255 0.7040481  0.5774907
 0.757393   0.80512744 0.74148446 0.6075066  0.73066455 0.6994706
 0.93696827 0.89629585 0.7876358  0.8262832  0.9433964  0.5271258
 0.67335695 0.6511991  0.9179216  0.8149864  0.77549267 0.71014994
 0.68724775 0.69335407 0.74797636 0.9748198  0.88172597 0.638475
 0.85584855 0.62935674 1.0898217  0.5982453  0.90020657 0.7578451
 0.6181163  0.94831115 0.5869272  0.56732756 0.9001599  0.63812983
 0.6636101  0.6744074  0.7033677  0.6573803  1.0425448  0.82230365
 0.91993904 0.4887254  0.7317498  0.69900614 0.78158396 0.9115682
 0.9381601  0.5881697  0.8975389  1.0553498  0.8550153  0.66265714
 0.6360712  0.78062963 0.94377774 0.73674554 0.86364853 0.74477786
 0.7405525  0.8608101  0.89716494 0.782861   0.95210093 0.73769677
 0.6050581  0.669693   0.6316031  0.64718646 0.8034317  0.55258006
 0.6550383  0.9632937  0.67285717 0.89878464 0.68304455 0.9689348
 0.83185065 0.7887752  0.72195417 0.98005897 0.8299737  0.7735479
 0.96442974 0.845232   0.91038406 0.70079046 0.8922085  0.8133436
 0.95729923 0.7567487  0.64652693 0.75370264 0.7508388  0.6291411
 0.6389388  0.8381947  0.7037751  0.60088277 0.6805091  0.7254457
 0.67572516 0.794652   0.672413   0.7858487  0.9299105  0.63890135]","[1.1142591  0.81493443 0.6983565  1.1460024  1.1543316  1.1577616
 0.80210197 0.92956483 1.184764   1.0899513  1.1673763  1.0564972
 0.83734983 0.866451   1.0665728  0.83611137 1.007892   0.8396747
 1.0581532  1.2505001  0.6173159  0.9934048  1.071507   0.8606155
 1.0875221  1.0318363  1.0310307  1.0515488  1.2035984  1.4056195
 1.3455104  0.87778044 1.0582696  1.0508015  0.8800442  0.95217055
 1.1904072  1.1038246  1.1898667  1.1500599  1.4458658  1.2351971
 1.1687644  1.1180255  1.3137366  1.0448878  1.1073195  0.97537404
 0.8081406  1.212825   0.88968074 1.2050793  1.0431303  1.038122
 1.1476463  1.3682376  1.4161096  0.9783776  1.0878869  1.0821844
 1.035278   1.0267805  1.2900344  1.1608     1.321842   1.253654
 1.1894411  1.1333477  1.0036143  1.150879   1.2998399  0.921116
 0.9644705  1.0584012  1.0304699  1.3657314  1.042868   0.6019348
 1.1794649  1.0224932  1.1778924  0.92446864 1.0524228  0.625991
 1.266429   1.0710326  1.2016081  0.8750913  1.1137203  1.1256071
 1.0816108  1.1607648  1.2114825  1.3887457  1.3288358  0.89586604
 1.4374121  1.0620822  1.2016736  0.82182324 1.0137992  0.8875813
 1.1684483  1.1166785  1.1907843  1.0563779  1.0763121  0.99958766
 0.8730431  0.85883284 0.97513634 1.0444468  0.94511896 0.86754346
 1.0547426  0.62726563 1.330029   1.1099916  1.1250305  1.1307868
 1.0627877  1.194876   1.0699588  1.3739282  1.2089133  1.428814
 1.0473343  0.8944006  0.87928045 0.9414097  1.1948236  1.0778059
 0.8879992  0.9253223  1.1591058  0.9811907  1.1237867  1.183239
 0.9732149  0.8010188  1.1724795  1.1514161  0.7337516  1.0039625
 1.0715891  0.6620727  0.86625564 1.1911564  0.6866529  0.95352113
 1.5119138  1.1741391  0.96903014 1.183827   1.0347959  0.7833875
 0.94776976 1.0981766  0.92494607 0.67307067 1.107067   1.1313142
 1.4339398  1.2831767  0.9253077  0.7171902  1.0796285  1.074752
 0.68112206 0.6696966  0.66154563 0.76492405 1.0494692  0.7338579
 1.3550525  0.6962547  1.1971363  1.098318   0.80459183 1.3640205
 1.1829399  0.672684   1.0563045  0.7639687  1.1413796  0.98595846
 1.3061727  1.0913186  1.1996503  1.0126574  0.90731215 1.1193166
 1.0540423  1.3918754  0.72587943 1.0209723  0.80709726 1.1998488
 0.8361018  0.91819966 0.9790981  0.92757124 0.7969822  1.2344286
 1.1255242  0.9277792  1.426638   0.9685355  1.1141084  1.0264987
 1.3149371  1.0091554  0.6994801  0.93711966 0.9627907  1.0368979
 0.9231096  0.98664296 0.9107494  1.1443598  0.7229787  1.0456623
 0.78817004 1.172745   1.0323001  1.0431485  0.77880305 0.62643796
 0.979155   0.7933274  1.183309   1.1284356  0.9154794  0.84968895
 1.0638156  0.71838874 1.103751   1.0091685  0.94711196 1.1113096
 1.2082996  0.8256062  0.7862644  0.62201256 0.95309776 1.0705532
 0.9142733  1.1527038  0.9988336  1.2703203  1.2026358  0.999511
 1.1993675  0.7796797  1.1749942  0.88124335 0.6830593  1.0084321
 1.39598    1.1883737  1.1212397  1.0927726  1.0972404  0.74763376
 1.1274058  0.71573204 1.1440644  1.1097482  0.99749666 0.85444206
 1.0619041  1.1469251  1.0150844  1.0559458  1.208461   1.1746639
 1.2324655  0.8890754  1.3768463  0.7551756  1.1392317  1.0301079
